uuid	thumbnail	original_url	iiif_endpoint_url	edition	sheet_id	sub_sheet_id	sub_sub_sheet_id	sheet_title	year	image_name	manual_sheet_id	manual_sub_sheet_id
176c8204-db35-4d88-a0f4-031f223f8484	https://dlc.services/iiif-img/7/32/176c8204-db35-4d88-a0f4-031f223f8484/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/01-Ameland.jpg	https://dlc.services/iiif-img/7/32/176c8204-db35-4d88-a0f4-031f223f8484	1	1	-1	-1	Ameland	-1	01-Ameland	1	4
4c21f04d-5f12-46af-81f6-0430af9cd8c6	https://dlc.services/iiif-img/7/32/4c21f04d-5f12-46af-81f6-0430af9cd8c6/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/01-Terschelling.jpg	https://dlc.services/iiif-img/7/32/4c21f04d-5f12-46af-81f6-0430af9cd8c6	1	1	-1	-1	Terschelling	-1	01-Terschelling	1	3
5686c530-34e8-4d3e-86f8-914f83f26f07	https://dlc.services/iiif-img/7/32/5686c530-34e8-4d3e-86f8-914f83f26f07/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/02-Schiermonnikoog-1.jpg	https://dlc.services/iiif-img/7/32/5686c530-34e8-4d3e-86f8-914f83f26f07	1	2	1	-1	Schiermonnikoog	-1	02-Schiermonnikoog-1	2	3
b88e1142-3a7a-4ab8-a499-327582696879	https://dlc.services/iiif-img/7/32/b88e1142-3a7a-4ab8-a499-327582696879/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/02-Schiermonnikoog-2.jpg	https://dlc.services/iiif-img/7/32/b88e1142-3a7a-4ab8-a499-327582696879	1	2	2	-1	Schiermonnikoog	-1	02-Schiermonnikoog-2	2	4
49e38991-6ec7-45a3-958f-4339ebc5c74f	https://dlc.services/iiif-img/7/32/49e38991-6ec7-45a3-958f-4339ebc5c74f/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/03-Uithuizen-1.jpg	https://dlc.services/iiif-img/7/32/49e38991-6ec7-45a3-958f-4339ebc5c74f	1	3	1	-1	Uithuizen	-1	03-Uithuizen-1	3	1
14cc9f96-b3de-4aeb-af40-a520440effff	https://dlc.services/iiif-img/7/32/14cc9f96-b3de-4aeb-af40-a520440effff/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/03-Uithuizen-2.jpg	https://dlc.services/iiif-img/7/32/14cc9f96-b3de-4aeb-af40-a520440effff	1	3	2	-1	Uithuizen	-1	03-Uithuizen-2	3	3
12b178a4-9af5-4603-b75b-ff7d568465ad	https://dlc.services/iiif-img/7/32/12b178a4-9af5-4603-b75b-ff7d568465ad/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/03-Uithuizen-3.jpg	https://dlc.services/iiif-img/7/32/12b178a4-9af5-4603-b75b-ff7d568465ad	1	3	3	-1	Uithuizen	-1	03-Uithuizen-3	3	4
b6d94139-7518-46c9-b819-9623b016b6cb	https://dlc.services/iiif-img/7/32/b6d94139-7518-46c9-b819-9623b016b6cb/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/04-Vlieland-1.jpg	https://dlc.services/iiif-img/7/32/b6d94139-7518-46c9-b819-9623b016b6cb	1	4	1	-1	Vlieland	-1	04-Vlieland-1	4	2
8a44d85e-76e3-466f-ba45-c4cdd5cf6215	https://dlc.services/iiif-img/7/32/8a44d85e-76e3-466f-ba45-c4cdd5cf6215/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/04-Vlieland-2.jpg	https://dlc.services/iiif-img/7/32/8a44d85e-76e3-466f-ba45-c4cdd5cf6215	1	4	2	-1	Vlieland	-1	04-Vlieland-2	4	4
7a66ee5b-e88f-48bf-90e8-59d2436a1d31	https://dlc.services/iiif-img/7/32/7a66ee5b-e88f-48bf-90e8-59d2436a1d31/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/05-Harlingen-1.jpg	https://dlc.services/iiif-img/7/32/7a66ee5b-e88f-48bf-90e8-59d2436a1d31	1	5	1	-1	Harlingen	-1	05-Harlingen-1	5	2
3f8619cb-b305-4a77-9cb5-2cdebf55c4ff	https://dlc.services/iiif-img/7/32/3f8619cb-b305-4a77-9cb5-2cdebf55c4ff/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/05-Harlingen-2.jpg	https://dlc.services/iiif-img/7/32/3f8619cb-b305-4a77-9cb5-2cdebf55c4ff	1	5	2	-1	Harlingen	-1	05-Harlingen-2	5	3
2d34d461-3319-42e2-8a51-9fb46906ba18	https://dlc.services/iiif-img/7/32/2d34d461-3319-42e2-8a51-9fb46906ba18/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/05-Harlingen-3.jpg	https://dlc.services/iiif-img/7/32/2d34d461-3319-42e2-8a51-9fb46906ba18	1	5	3	-1	Harlingen	-1	05-Harlingen-3	5	4
393464e2-8d28-4630-bc65-83ced4209eeb	https://dlc.services/iiif-img/7/32/393464e2-8d28-4630-bc65-83ced4209eeb/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/06-Leeuwarden-1.jpg	https://dlc.services/iiif-img/7/32/393464e2-8d28-4630-bc65-83ced4209eeb	1	6	1	-1	Leeuwarden	-1	06-Leeuwarden-1	6	1
997c00bd-a1ab-456b-8d8e-a5f7a89c2384	https://dlc.services/iiif-img/7/32/997c00bd-a1ab-456b-8d8e-a5f7a89c2384/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/06-Leeuwarden-2.jpg	https://dlc.services/iiif-img/7/32/997c00bd-a1ab-456b-8d8e-a5f7a89c2384	1	6	2	-1	Leeuwarden	-1	06-Leeuwarden-2	6	2
45b592a6-c18a-4815-bd50-9ad4d738c31a	https://dlc.services/iiif-img/7/32/45b592a6-c18a-4815-bd50-9ad4d738c31a/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/06-Leeuwarden-3.jpg	https://dlc.services/iiif-img/7/32/45b592a6-c18a-4815-bd50-9ad4d738c31a	1	6	3	-1	Leeuwarden	-1	06-Leeuwarden-3	6	3
e30f9472-fd06-4bd6-ac6d-aaa12e267542	https://dlc.services/iiif-img/7/32/e30f9472-fd06-4bd6-ac6d-aaa12e267542/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/06-Leeuwarden-4.jpg	https://dlc.services/iiif-img/7/32/e30f9472-fd06-4bd6-ac6d-aaa12e267542	1	6	4	-1	Leeuwarden	-1	06-Leeuwarden-4	6	4
fa5c0b9f-8944-4580-abe5-67e775ac01e0	https://dlc.services/iiif-img/7/32/fa5c0b9f-8944-4580-abe5-67e775ac01e0/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/07-Groningen-1.jpg	https://dlc.services/iiif-img/7/32/fa5c0b9f-8944-4580-abe5-67e775ac01e0	1	7	1	-1	Groningen	-1	07-Groningen-1	7	1
d01dcb38-ed68-4628-bc00-aaa2210a89e4	https://dlc.services/iiif-img/7/32/d01dcb38-ed68-4628-bc00-aaa2210a89e4/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/07-Groningen-2.jpg	https://dlc.services/iiif-img/7/32/d01dcb38-ed68-4628-bc00-aaa2210a89e4	1	7	2	-1	Groningen	-1	07-Groningen-2	7	2
9f578af2-431a-4042-9da8-8d752c9bb5c9	https://dlc.services/iiif-img/7/32/9f578af2-431a-4042-9da8-8d752c9bb5c9/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/07-Groningen-3.jpg	https://dlc.services/iiif-img/7/32/9f578af2-431a-4042-9da8-8d752c9bb5c9	1	7	3	-1	Groningen	-1	07-Groningen-3	7	3
43d0103d-b82f-45a5-b02f-fbe9e5ce51fa	https://dlc.services/iiif-img/7/32/43d0103d-b82f-45a5-b02f-fbe9e5ce51fa/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/07-Groningen-4.jpg	https://dlc.services/iiif-img/7/32/43d0103d-b82f-45a5-b02f-fbe9e5ce51fa	1	7	4	-1	Groningen	-1	07-Groningen-4	7	4
11cf7263-c3bf-4d65-bb67-55346ead2328	https://dlc.services/iiif-img/7/32/11cf7263-c3bf-4d65-bb67-55346ead2328/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/08-Nieuweschans-1.jpg	https://dlc.services/iiif-img/7/32/11cf7263-c3bf-4d65-bb67-55346ead2328	1	8	1	-1	Nieuweschans	-1	08-Nieuweschans-1	8	1
0e958598-b65e-43b0-ba6b-9e50da68934c	https://dlc.services/iiif-img/7/32/0e958598-b65e-43b0-ba6b-9e50da68934c/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/08-Nieuweschans-2.jpg	https://dlc.services/iiif-img/7/32/0e958598-b65e-43b0-ba6b-9e50da68934c	1	8	2	-1	Nieuweschans	-1	08-Nieuweschans-2	8	3
a3eac77d-61cf-4f2c-bfd9-b4667ac02bb7	https://dlc.services/iiif-img/7/32/a3eac77d-61cf-4f2c-bfd9-b4667ac02bb7/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/09-Helder-1.jpg	https://dlc.services/iiif-img/7/32/a3eac77d-61cf-4f2c-bfd9-b4667ac02bb7	1	9	1	-1	Helder	-1	09-Helder-1	9	1
bcc82e21-e28b-4a04-bceb-f9b579f7f447	https://dlc.services/iiif-img/7/32/bcc82e21-e28b-4a04-bceb-f9b579f7f447/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/09-Helder-2.jpg	https://dlc.services/iiif-img/7/32/bcc82e21-e28b-4a04-bceb-f9b579f7f447	1	9	2	-1	Helder	-1	09-Helder-2	9	3
79e7473d-52e4-4609-800d-7ebc99199384	https://dlc.services/iiif-img/7/32/79e7473d-52e4-4609-800d-7ebc99199384/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/10-Sneek-1.jpg	https://dlc.services/iiif-img/7/32/79e7473d-52e4-4609-800d-7ebc99199384	1	10	1	-1	Sneek	-1	10-Sneek-1	10	1
fbdcd1b0-072e-410b-adaa-b7bbc1c3f9f8	https://dlc.services/iiif-img/7/32/fbdcd1b0-072e-410b-adaa-b7bbc1c3f9f8/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/10-Sneek-2.jpg	https://dlc.services/iiif-img/7/32/fbdcd1b0-072e-410b-adaa-b7bbc1c3f9f8	1	10	2	-1	Sneek	-1	10-Sneek-2	10	2
ebf897f3-d476-4996-867c-c94d3f4c3d51	https://dlc.services/iiif-img/7/32/ebf897f3-d476-4996-867c-c94d3f4c3d51/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/10-Sneek-3.jpg	https://dlc.services/iiif-img/7/32/ebf897f3-d476-4996-867c-c94d3f4c3d51	1	10	3	-1	Sneek	-1	10-Sneek-3	10	3
7fda3807-cd20-4d86-9cc1-613cedc86ab9	https://dlc.services/iiif-img/7/32/7fda3807-cd20-4d86-9cc1-613cedc86ab9/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/10-Sneek-4.jpg	https://dlc.services/iiif-img/7/32/7fda3807-cd20-4d86-9cc1-613cedc86ab9	1	10	4	-1	Sneek	-1	10-Sneek-4	10	4
444806cf-4c01-4a1b-a1e5-65cb2d28ab31	https://dlc.services/iiif-img/7/32/444806cf-4c01-4a1b-a1e5-65cb2d28ab31/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/11-Heerenveen-1.jpg	https://dlc.services/iiif-img/7/32/444806cf-4c01-4a1b-a1e5-65cb2d28ab31	1	11	1	-1	Heerenveen	-1	11-Heerenveen-1	11	1
6d49e35e-aa1c-4d1f-8787-54b3682e5b05	https://dlc.services/iiif-img/7/32/6d49e35e-aa1c-4d1f-8787-54b3682e5b05/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/11-Heerenveen-2.jpg	https://dlc.services/iiif-img/7/32/6d49e35e-aa1c-4d1f-8787-54b3682e5b05	1	11	2	-1	Heerenveen	-1	11-Heerenveen-2	11	2
d56dd0e7-7720-4469-8b62-3e8326a76d3b	https://dlc.services/iiif-img/7/32/d56dd0e7-7720-4469-8b62-3e8326a76d3b/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/11-Heerenveen-3.jpg	https://dlc.services/iiif-img/7/32/d56dd0e7-7720-4469-8b62-3e8326a76d3b	1	11	3	-1	Heerenveen	-1	11-Heerenveen-3	11	3
da608f9b-80b8-41ec-8dd9-03ffc4c42298	https://dlc.services/iiif-img/7/32/da608f9b-80b8-41ec-8dd9-03ffc4c42298/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/12-Assen-1.jpg	https://dlc.services/iiif-img/7/32/da608f9b-80b8-41ec-8dd9-03ffc4c42298	1	12	1	-1	Assen	-1	12-Assen-1	12	1
f4d192f2-bf83-429a-901c-6032d2bff6ed	https://dlc.services/iiif-img/7/32/f4d192f2-bf83-429a-901c-6032d2bff6ed/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/12-Assen-2.jpg	https://dlc.services/iiif-img/7/32/f4d192f2-bf83-429a-901c-6032d2bff6ed	1	12	2	-1	Assen	-1	12-Assen-2	12	2
b48c57c7-239d-4e53-8c9f-3e3469fe0a88	https://dlc.services/iiif-img/7/32/b48c57c7-239d-4e53-8c9f-3e3469fe0a88/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/12-Assen-3.jpg	https://dlc.services/iiif-img/7/32/b48c57c7-239d-4e53-8c9f-3e3469fe0a88	1	12	3	-1	Assen	-1	12-Assen-3	12	3
f9efc89d-06da-4ac9-83df-a6c4ba864f71	https://dlc.services/iiif-img/7/32/f9efc89d-06da-4ac9-83df-a6c4ba864f71/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/12-Assen-4.jpg	https://dlc.services/iiif-img/7/32/f9efc89d-06da-4ac9-83df-a6c4ba864f71	1	12	4	-1	Assen	-1	12-Assen-4	12	4
ae8d1031-a01b-4bc8-9d97-cca6e93b7e7f	https://dlc.services/iiif-img/7/32/ae8d1031-a01b-4bc8-9d97-cca6e93b7e7f/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/13-Bourtange-1.jpg	https://dlc.services/iiif-img/7/32/ae8d1031-a01b-4bc8-9d97-cca6e93b7e7f	1	13	1	-1	Bourtange	-1	13-Bourtange-1	13	1
3e0bd6e4-b1fd-45a8-917f-12e9def6ec81	https://dlc.services/iiif-img/7/32/3e0bd6e4-b1fd-45a8-917f-12e9def6ec81/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/13-Bourtange-2.jpg	https://dlc.services/iiif-img/7/32/3e0bd6e4-b1fd-45a8-917f-12e9def6ec81	1	13	2	-1	Bourtange	-1	13-Bourtange-2	13	3
068764d0-fe90-4aed-b8d2-e63b0be4e213	https://dlc.services/iiif-img/7/32/068764d0-fe90-4aed-b8d2-e63b0be4e213/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/14-Medemblik-1-1867.jpg	https://dlc.services/iiif-img/7/32/068764d0-fe90-4aed-b8d2-e63b0be4e213	1	14	1	-1	Medemblik	1867	14-Medemblik-1-1867	14	1
0b1fe645-d580-45e9-967d-0fa729cfcc78	https://dlc.services/iiif-img/7/32/0b1fe645-d580-45e9-967d-0fa729cfcc78/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/14-Medemblik-2.jpg	https://dlc.services/iiif-img/7/32/0b1fe645-d580-45e9-967d-0fa729cfcc78	1	14	2	-1	Medemblik	-1	14-Medemblik-2	14	2
86e16e5c-c468-47a9-874e-627c65671902	https://dlc.services/iiif-img/7/32/86e16e5c-c468-47a9-874e-627c65671902/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/14-Medemblik-3.jpg	https://dlc.services/iiif-img/7/32/86e16e5c-c468-47a9-874e-627c65671902	1	14	3	-1	Medemblik	-1	14-Medemblik-3	14	3
d54e08f9-2e99-4e54-8441-510523fdd974	https://dlc.services/iiif-img/7/32/d54e08f9-2e99-4e54-8441-510523fdd974/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/14-Medemblik-4.jpg	https://dlc.services/iiif-img/7/32/d54e08f9-2e99-4e54-8441-510523fdd974	1	14	4	-1	Medemblik	-1	14-Medemblik-4	14	4
21d0fe2c-7fc2-4b01-8f37-b1ec0b457372	https://dlc.services/iiif-img/7/32/21d0fe2c-7fc2-4b01-8f37-b1ec0b457372/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/15-Stavoren-1.jpg	https://dlc.services/iiif-img/7/32/21d0fe2c-7fc2-4b01-8f37-b1ec0b457372	1	15	1	-1	Stavoren	-1	15-Stavoren-1	15	1
2b333022-3673-4be4-8ddf-40d18f0c1f5c	https://dlc.services/iiif-img/7/32/2b333022-3673-4be4-8ddf-40d18f0c1f5c/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/15-Stavoren-2.jpg	https://dlc.services/iiif-img/7/32/2b333022-3673-4be4-8ddf-40d18f0c1f5c	1	15	2	-1	Stavoren	-1	15-Stavoren-2	15	2
d84c23a8-633c-4f0a-8512-7b1726927ffd	https://dlc.services/iiif-img/7/32/d84c23a8-633c-4f0a-8512-7b1726927ffd/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/15-Stavoren-3.jpg	https://dlc.services/iiif-img/7/32/d84c23a8-633c-4f0a-8512-7b1726927ffd	1	15	3	-1	Stavoren	-1	15-Stavoren-3	15	3
9f4edae7-7965-4903-b106-a40cdbaf239d	https://dlc.services/iiif-img/7/32/9f4edae7-7965-4903-b106-a40cdbaf239d/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/16-Steenwijk-1.jpg	https://dlc.services/iiif-img/7/32/9f4edae7-7965-4903-b106-a40cdbaf239d	1	16	1	-1	Steenwijk	-1	16-Steenwijk-1	16	1
548430d5-4692-46b5-b583-a86670139497	https://dlc.services/iiif-img/7/32/548430d5-4692-46b5-b583-a86670139497/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/16-Steenwijk-2.jpg	https://dlc.services/iiif-img/7/32/548430d5-4692-46b5-b583-a86670139497	1	16	2	-1	Steenwijk	-1	16-Steenwijk-2	16	2
04e0df57-0da1-4a98-8656-2b6178425f4c	https://dlc.services/iiif-img/7/32/04e0df57-0da1-4a98-8656-2b6178425f4c/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/16-Steenwijk-3.jpg	https://dlc.services/iiif-img/7/32/04e0df57-0da1-4a98-8656-2b6178425f4c	1	16	3	-1	Steenwijk	-1	16-Steenwijk-3	16	3
7172e59a-2c83-48d9-9dfb-e4a9667a5a83	https://dlc.services/iiif-img/7/32/7172e59a-2c83-48d9-9dfb-e4a9667a5a83/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/16-Steenwijk-4.jpg	https://dlc.services/iiif-img/7/32/7172e59a-2c83-48d9-9dfb-e4a9667a5a83	1	16	4	-1	Steenwijk	-1	16-Steenwijk-4	16	4
7ff58c36-ec81-47d0-b970-9825115cc937	https://dlc.services/iiif-img/7/32/7ff58c36-ec81-47d0-b970-9825115cc937/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/17-Beilen-1.jpg	https://dlc.services/iiif-img/7/32/7ff58c36-ec81-47d0-b970-9825115cc937	1	17	1	-1	Beilen	-1	17-Beilen-1	17	1
92d8c4ae-112c-4025-8e43-b4a396ffe45f	https://dlc.services/iiif-img/7/32/92d8c4ae-112c-4025-8e43-b4a396ffe45f/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/17-Beilen-2.jpg	https://dlc.services/iiif-img/7/32/92d8c4ae-112c-4025-8e43-b4a396ffe45f	1	17	2	-1	Beilen	-1	17-Beilen-2	17	2
08726023-6d29-40dc-9a7f-a84b5229fa36	https://dlc.services/iiif-img/7/32/08726023-6d29-40dc-9a7f-a84b5229fa36/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/17-Beilen-3.jpg	https://dlc.services/iiif-img/7/32/08726023-6d29-40dc-9a7f-a84b5229fa36	1	17	3	-1	Beilen	-1	17-Beilen-3	17	3
9f669434-8842-416f-bad9-65ca7333e9ce	https://dlc.services/iiif-img/7/32/9f669434-8842-416f-bad9-65ca7333e9ce/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/17-Beilen-4.jpg	https://dlc.services/iiif-img/7/32/9f669434-8842-416f-bad9-65ca7333e9ce	1	17	4	-1	Beilen	-1	17-Beilen-4	17	4
9f8b996b-14a0-4ecf-8865-9de7a10d615b	https://dlc.services/iiif-img/7/32/9f8b996b-14a0-4ecf-8865-9de7a10d615b/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/18-Roswinkel-1.jpg	https://dlc.services/iiif-img/7/32/9f8b996b-14a0-4ecf-8865-9de7a10d615b	1	18	1	-1	Roswinkel	-1	18-Roswinkel-1	18	1
6e80f321-35b4-4eb8-a0d2-06b3229c4839	https://dlc.services/iiif-img/7/32/6e80f321-35b4-4eb8-a0d2-06b3229c4839/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/18-Roswinkel-2.jpg	https://dlc.services/iiif-img/7/32/6e80f321-35b4-4eb8-a0d2-06b3229c4839	1	18	2	-1	Roswinkel	-1	18-Roswinkel-2	18	3
4f4d9104-0b73-452f-9e8f-5c0768b63e4d	https://dlc.services/iiif-img/7/32/4f4d9104-0b73-452f-9e8f-5c0768b63e4d/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/19-Alkmaar-2.jpg	https://dlc.services/iiif-img/7/32/4f4d9104-0b73-452f-9e8f-5c0768b63e4d	1	19	2	-1	Alkmaar	-1	19-Alkmaar-2	19	2
b6437503-0834-4a5d-abdd-2e025a13d1c2	https://dlc.services/iiif-img/7/32/b6437503-0834-4a5d-abdd-2e025a13d1c2/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/19-Alkmaar-3.jpg	https://dlc.services/iiif-img/7/32/b6437503-0834-4a5d-abdd-2e025a13d1c2	1	19	3	-1	Alkmaar	-1	19-Alkmaar-3	19	3
26233bbe-6d25-4311-b0a9-4a3dd32ce192	https://dlc.services/iiif-img/7/32/26233bbe-6d25-4311-b0a9-4a3dd32ce192/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/19-Alkmaar-4.jpg	https://dlc.services/iiif-img/7/32/26233bbe-6d25-4311-b0a9-4a3dd32ce192	1	19	4	-1	Alkmaar	-1	19-Alkmaar-4	19	4
c4f4bd1d-d645-4f11-adfe-6f318b0737c8	https://dlc.services/iiif-img/7/32/c4f4bd1d-d645-4f11-adfe-6f318b0737c8/full/512,/0/default.jpg	https://webdata.tudelft.nl/staff-umbrella/digitalcollections/library/kaartenkamer/waterstaatskaart/1e/eerste-editie/20-Enkhuizen-1.jpg	https://dlc.services/iiif-img/7/32/c4f4bd1d-d645-4f11-adfe-6f318b0737c8	1	20	1	-1	Enkhuizen	-1	20-Enkhuizen-1	20	1
